Feature,Importance
clsonemonth_cmt,1274.788305312395
clsthreemonth_cmt,1269.9150249063969
clstwomonth_cmt,987.0832148194313
clstwomonth_iss,947.8115367889404
clsonemonth_iss,912.6886637508869
clsthreemonth_iss,852.4040814936161
clsthreemonth_pr,623.4673527181149
clsonemonth_pr,623.2740654349327
clstwomonth_pr,471.29808700084686
